incident_id,road_id,incident_type,severity,date,latitude,longitude,description,data_source
INC004178,R4422,LANDSLIDE,1,2023-12-18,26.117144,92.197903,Synthetic incident record,SYNTHETIC
INC004179,R4423,ROAD_BLOCKAGE,2,2023-01-11,26.162549,92.21138,Synthetic incident record,SYNTHETIC
INC004180,R4425,ROAD_BLOCKAGE,5,2023-01-12,25.934521,92.700406,Synthetic incident record,SYNTHETIC
INC004181,R4426,ACCIDENT,4,2023-03-28,25.849578,92.572048,Synthetic incident record,SYNTHETIC
INC004182,R4428,LANDSLIDE,3,2023-02-13,25.999058,92.848159,Synthetic incident record,SYNTHETIC
INC004183,R4429,FALLEN_TREE,5,2023-06-04,25.999358,92.847492,Synthetic incident record,SYNTHETIC
INC004184,R4432,ACCIDENT,4,2023-07-05,26.000534,92.87198,Synthetic incident record,SYNTHETIC
INC004185,R4433,ACCIDENT,2,2023-01-17,25.987196,92.877516,Synthetic incident record,SYNTHETIC
INC004186,R4434,FALLEN_TREE,3,2023-03-11,26.013908,92.87122,Synthetic incident record,SYNTHETIC
INC004187,R4435,FLOOD,3,2023-09-21,26.003864,92.874099,Synthetic incident record,SYNTHETIC
INC004188,R4438,ROAD_BLOCKAGE,1,2023-12-13,26.005659,92.863669,Synthetic incident record,SYNTHETIC
INC004189,R4441,FALLEN_TREE,2,2023-11-27,26.067928,92.904253,Synthetic incident record,SYNTHETIC
INC004190,R4441,FLOOD,5,2023-05-23,26.057718,92.900137,Synthetic incident record,SYNTHETIC
INC004191,R4441,LANDSLIDE,1,2023-02-11,26.061082,92.902746,Synthetic incident record,SYNTHETIC
INC004192,R4443,ACCIDENT,2,2023-02-26,26.055528,92.909554,Synthetic incident record,SYNTHETIC
INC004193,R4446,FALLEN_TREE,5,2023-06-25,26.066213,92.910658,Synthetic incident record,SYNTHETIC
INC004194,R4447,FALLEN_TREE,1,2023-11-22,26.074899,92.888027,Synthetic incident record,SYNTHETIC
INC004195,R4448,ROAD_BLOCKAGE,2,2023-08-14,26.067944,92.893945,Synthetic incident record,SYNTHETIC
INC004196,R4449,ACCIDENT,1,2023-01-02,26.077406,92.899717,Synthetic incident record,SYNTHETIC
INC004197,R4450,FLOOD,4,2023-09-09,26.065357,92.90326,Synthetic incident record,SYNTHETIC
INC004198,R4451,LANDSLIDE,5,2023-03-15,26.128712,92.848394,Synthetic incident record,SYNTHETIC
INC004199,R4451,ACCIDENT,1,2023-10-20,26.12242,92.855998,Synthetic incident record,SYNTHETIC
INC004200,R4451,ACCIDENT,3,2023-02-20,26.125379,92.848112,Synthetic incident record,SYNTHETIC
INC004201,R4451,FLOOD,1,2023-08-02,26.119615,92.861843,Synthetic incident record,SYNTHETIC
INC004202,R4452,ROAD_BLOCKAGE,1,2023-09-03,26.117617,92.841487,Synthetic incident record,SYNTHETIC
INC004203,R4458,FLOOD,3,2023-09-01,26.118961,92.876619,Synthetic incident record,SYNTHETIC
INC004204,R4459,FLOOD,1,2023-06-28,26.158658,92.763355,Synthetic incident record,SYNTHETIC
INC004205,R4459,FLOOD,5,2023-01-13,26.150451,92.771455,Synthetic incident record,SYNTHETIC
INC004206,R4459,ACCIDENT,3,2023-07-22,26.162698,92.76764,Synthetic incident record,SYNTHETIC
INC004207,R4459,LANDSLIDE,2,2023-03-10,26.156746,92.769266,Synthetic incident record,SYNTHETIC
INC004208,R4460,FLOOD,2,2023-11-27,26.145672,92.757116,Synthetic incident record,SYNTHETIC
INC004209,R4463,ACCIDENT,2,2023-11-12,26.149693,92.774919,Synthetic incident record,SYNTHETIC
INC004210,R4466,FLOOD,5,2023-04-17,26.093424,92.876817,Synthetic incident record,SYNTHETIC
INC004211,R4467,ROAD_BLOCKAGE,2,2023-06-16,26.083126,92.886622,Synthetic incident record,SYNTHETIC
INC004212,R4468,ACCIDENT,3,2023-08-19,26.083536,92.882408,Synthetic incident record,SYNTHETIC
INC004213,R4470,FLOOD,3,2023-03-03,26.0894,92.880472,Synthetic incident record,SYNTHETIC
INC004214,R4472,ACCIDENT,4,2023-09-09,26.074961,92.967626,Synthetic incident record,SYNTHETIC
INC004215,R4474,ROAD_BLOCKAGE,4,2023-07-13,26.152692,92.976183,Synthetic incident record,SYNTHETIC
INC004216,R4475,ROAD_BLOCKAGE,1,2023-04-20,26.149704,92.963762,Synthetic incident record,SYNTHETIC
INC004217,R4476,ACCIDENT,2,2023-05-09,26.163998,92.962295,Synthetic incident record,SYNTHETIC
INC004218,R4477,ROAD_BLOCKAGE,1,2023-02-22,26.046814,92.900923,Synthetic incident record,SYNTHETIC
INC004219,R4479,LANDSLIDE,2,2023-08-04,26.065385,92.898737,Synthetic incident record,SYNTHETIC
INC004220,R4481,FLOOD,1,2023-04-26,26.104846,92.998705,Synthetic incident record,SYNTHETIC
INC004221,R4482,ACCIDENT,4,2023-06-12,26.080334,92.977254,Synthetic incident record,SYNTHETIC
INC004222,R4483,ACCIDENT,1,2023-11-23,26.075021,92.968449,Synthetic incident record,SYNTHETIC
INC004223,R4484,ROAD_BLOCKAGE,2,2023-01-12,26.047392,92.971751,Synthetic incident record,SYNTHETIC
INC004224,R4488,FALLEN_TREE,4,2023-03-21,26.060108,92.97919,Synthetic incident record,SYNTHETIC
INC004225,R4489,FALLEN_TREE,1,2023-01-26,26.074909,92.97692,Synthetic incident record,SYNTHETIC
INC004226,R4494,FALLEN_TREE,3,2023-07-29,26.073903,92.88712,Synthetic incident record,SYNTHETIC
INC004227,R4495,ACCIDENT,3,2023-06-29,26.075435,92.878753,Synthetic incident record,SYNTHETIC
INC004228,R4497,FALLEN_TREE,1,2023-01-06,26.076408,92.884235,Synthetic incident record,SYNTHETIC
INC004229,R4500,ACCIDENT,2,2023-07-01,26.070739,92.983743,Synthetic incident record,SYNTHETIC
INC004230,R4501,ACCIDENT,4,2023-03-27,25.10458,92.829185,Synthetic incident record,SYNTHETIC
INC004231,R4502,FLOOD,1,2023-10-30,25.108457,92.833083,Synthetic incident record,SYNTHETIC
INC004232,R4502,FLOOD,2,2023-02-07,25.093572,92.833233,Synthetic incident record,SYNTHETIC
INC004233,R4503,LANDSLIDE,3,2023-09-24,25.097861,92.838159,Synthetic incident record,SYNTHETIC
INC004234,R4504,LANDSLIDE,1,2023-06-09,25.096098,92.840251,Synthetic incident record,SYNTHETIC
INC004235,R4505,ROAD_BLOCKAGE,1,2023-07-29,26.107302,91.722897,Synthetic incident record,SYNTHETIC
INC004236,R4510,LANDSLIDE,5,2023-02-26,26.115353,91.700995,Synthetic incident record,SYNTHETIC
INC004237,R4511,FLOOD,4,2023-07-24,26.107213,91.779528,Synthetic incident record,SYNTHETIC
INC004238,R4512,ACCIDENT,2,2023-09-12,26.108916,91.775373,Synthetic incident record,SYNTHETIC
INC004239,R4513,FALLEN_TREE,4,2023-03-31,26.115248,91.757398,Synthetic incident record,SYNTHETIC
INC004240,R4514,ROAD_BLOCKAGE,1,2023-09-19,26.104514,91.764193,Synthetic incident record,SYNTHETIC
INC004241,R4515,ROAD_BLOCKAGE,2,2023-02-24,26.102,91.798714,Synthetic incident record,SYNTHETIC
INC004242,R4517,ROAD_BLOCKAGE,3,2023-04-26,26.119491,91.802008,Synthetic incident record,SYNTHETIC
INC004243,R4518,ACCIDENT,3,2023-08-17,26.121416,91.802303,Synthetic incident record,SYNTHETIC
INC004244,R4518,ACCIDENT,2,2023-12-23,26.116285,91.809401,Synthetic incident record,SYNTHETIC
INC004245,R4518,ROAD_BLOCKAGE,1,2023-03-29,26.108034,91.799238,Synthetic incident record,SYNTHETIC
INC004246,R4519,ACCIDENT,3,2023-07-06,26.117984,91.825018,Synthetic incident record,SYNTHETIC
INC004247,R4520,ROAD_BLOCKAGE,2,2023-12-15,26.10867,91.815628,Synthetic incident record,SYNTHETIC
INC004248,R4521,FALLEN_TREE,2,2023-04-10,26.11975,91.819376,Synthetic incident record,SYNTHETIC
INC004249,R4523,ACCIDENT,3,2023-04-05,26.134115,91.81579,Synthetic incident record,SYNTHETIC
INC004250,R4526,ROAD_BLOCKAGE,4,2023-09-27,26.133087,91.803162,Synthetic incident record,SYNTHETIC
INC004251,R4528,ROAD_BLOCKAGE,2,2023-06-22,26.137533,91.811501,Synthetic incident record,SYNTHETIC
INC004252,R4530,ACCIDENT,2,2023-06-16,26.145426,91.793379,Synthetic incident record,SYNTHETIC
INC004253,R4533,LANDSLIDE,2,2023-02-07,26.14716,91.78455,Synthetic incident record,SYNTHETIC
INC004254,R4533,ROAD_BLOCKAGE,4,2023-01-13,26.145521,91.788658,Synthetic incident record,SYNTHETIC
INC004255,R4535,ROAD_BLOCKAGE,3,2023-09-25,26.15694,91.788191,Synthetic incident record,SYNTHETIC
INC004256,R4536,FLOOD,1,2023-08-16,26.156164,91.780283,Synthetic incident record,SYNTHETIC
INC004257,R4538,ROAD_BLOCKAGE,4,2023-06-07,26.169381,91.764304,Synthetic incident record,SYNTHETIC
INC004258,R4539,ACCIDENT,4,2023-09-10,26.165878,91.77176,Synthetic incident record,SYNTHETIC
INC004259,R4540,FALLEN_TREE,2,2023-12-18,26.17286,91.761838,Synthetic incident record,SYNTHETIC
INC004260,R4542,FLOOD,5,2023-08-28,26.168683,91.747949,Synthetic incident record,SYNTHETIC
INC004261,R4543,LANDSLIDE,3,2023-07-26,26.173276,91.758073,Synthetic incident record,SYNTHETIC
INC004262,R4543,FALLEN_TREE,3,2023-09-11,26.176778,91.749142,Synthetic incident record,SYNTHETIC
INC004263,R4543,LANDSLIDE,2,2023-04-06,26.166583,91.754301,Synthetic incident record,SYNTHETIC
INC004264,R4543,FLOOD,5,2023-12-10,26.184953,91.746117,Synthetic incident record,SYNTHETIC
INC004265,R4544,LANDSLIDE,1,2023-10-21,26.18227,91.752774,Synthetic incident record,SYNTHETIC
INC004266,R4545,LANDSLIDE,3,2023-05-19,26.178017,91.766413,Synthetic incident record,SYNTHETIC
INC004267,R4546,FALLEN_TREE,1,2023-03-27,26.190628,91.746795,Synthetic incident record,SYNTHETIC
INC004268,R4548,LANDSLIDE,5,2023-07-25,26.170494,91.771307,Synthetic incident record,SYNTHETIC
INC004269,R4550,ACCIDENT,3,2023-07-08,26.169843,91.784682,Synthetic incident record,SYNTHETIC
INC004270,R4551,LANDSLIDE,5,2023-07-03,26.172514,91.778154,Synthetic incident record,SYNTHETIC
INC004271,R4552,ROAD_BLOCKAGE,3,2023-01-23,26.168367,91.769913,Synthetic incident record,SYNTHETIC
INC004272,R4553,ACCIDENT,3,2023-11-11,26.176132,91.773886,Synthetic incident record,SYNTHETIC
INC004273,R4554,LANDSLIDE,4,2023-10-07,26.170579,91.780077,Synthetic incident record,SYNTHETIC
INC004274,R4555,FALLEN_TREE,4,2023-12-21,26.186044,91.771561,Synthetic incident record,SYNTHETIC
INC004275,R4557,ROAD_BLOCKAGE,3,2023-06-29,26.176085,91.781114,Synthetic incident record,SYNTHETIC
INC004276,R4558,LANDSLIDE,1,2023-08-31,26.180348,91.776905,Synthetic incident record,SYNTHETIC
INC004277,R4559,FLOOD,1,2023-12-22,26.181197,91.774491,Synthetic incident record,SYNTHETIC
INC004278,R4560,ACCIDENT,1,2023-09-23,26.172267,91.813014,Synthetic incident record,SYNTHETIC
INC004279,R4562,LANDSLIDE,4,2023-01-04,26.16132,91.72223,Synthetic incident record,SYNTHETIC
INC004280,R4563,LANDSLIDE,4,2023-05-30,26.164321,91.716061,Synthetic incident record,SYNTHETIC
INC004281,R4563,LANDSLIDE,5,2023-06-29,26.161625,91.708906,Synthetic incident record,SYNTHETIC
INC004282,R4563,FALLEN_TREE,2,2023-12-17,26.165847,91.716121,Synthetic incident record,SYNTHETIC
INC004283,R4563,ACCIDENT,3,2023-05-16,26.164684,91.717399,Synthetic incident record,SYNTHETIC
INC004284,R4565,FLOOD,2,2023-08-15,26.149677,91.699138,Synthetic incident record,SYNTHETIC
INC004285,R4567,ROAD_BLOCKAGE,2,2023-02-25,26.153353,91.682098,Synthetic incident record,SYNTHETIC
INC004286,R4568,ROAD_BLOCKAGE,1,2023-05-31,26.158557,91.675984,Synthetic incident record,SYNTHETIC
INC004287,R4569,FLOOD,2,2023-01-14,26.167147,91.671547,Synthetic incident record,SYNTHETIC
INC004288,R4570,ROAD_BLOCKAGE,4,2023-04-14,25.107618,92.944577,Synthetic incident record,SYNTHETIC
INC004289,R4572,ACCIDENT,3,2023-05-05,25.412726,92.992102,Synthetic incident record,SYNTHETIC
INC004290,R4574,ACCIDENT,2,2023-07-11,25.184453,92.818365,Synthetic incident record,SYNTHETIC
INC004291,R4575,LANDSLIDE,2,2023-06-12,25.332791,92.820946,Synthetic incident record,SYNTHETIC
INC004292,R4577,ACCIDENT,4,2023-03-05,25.359848,92.812076,Synthetic incident record,SYNTHETIC
INC004293,R4582,ACCIDENT,2,2023-01-19,24.909286,92.971613,Synthetic incident record,SYNTHETIC
INC004294,R4583,ROAD_BLOCKAGE,4,2023-12-26,24.911972,92.96758,Synthetic incident record,SYNTHETIC
INC004295,R4584,ACCIDENT,3,2023-12-21,24.960217,93.009176,Synthetic incident record,SYNTHETIC
INC004296,R4586,FLOOD,5,2023-05-30,25.915392,92.953416,Synthetic incident record,SYNTHETIC
INC004297,R4586,LANDSLIDE,4,2023-07-07,25.922971,92.965052,Synthetic incident record,SYNTHETIC
INC004298,R4587,FALLEN_TREE,4,2023-09-25,25.918814,92.959149,Synthetic incident record,SYNTHETIC
INC004299,R4588,FALLEN_TREE,4,2023-04-19,25.918739,92.963209,Synthetic incident record,SYNTHETIC
INC004300,R4588,FLOOD,2,2023-09-10,25.916881,92.962687,Synthetic incident record,SYNTHETIC
INC004301,R4588,ACCIDENT,1,2023-09-15,25.925872,92.949973,Synthetic incident record,SYNTHETIC
INC004302,R4588,FALLEN_TREE,1,2023-07-22,25.914727,92.946088,Synthetic incident record,SYNTHETIC
INC004303,R4589,ROAD_BLOCKAGE,3,2023-06-22,25.923054,92.955804,Synthetic incident record,SYNTHETIC
INC004304,R4589,FALLEN_TREE,2,2023-11-26,25.916679,92.94664,Synthetic incident record,SYNTHETIC
INC004305,R4590,FALLEN_TREE,1,2023-04-19,25.921039,92.954647,Synthetic incident record,SYNTHETIC
INC004306,R4591,FALLEN_TREE,2,2023-10-22,25.921518,92.951733,Synthetic incident record,SYNTHETIC
INC004307,R4592,ROAD_BLOCKAGE,4,2023-09-14,25.918071,92.952463,Synthetic incident record,SYNTHETIC
INC004308,R4596,ROAD_BLOCKAGE,2,2023-10-11,24.844431,92.392962,Synthetic incident record,SYNTHETIC
INC004309,R4597,ROAD_BLOCKAGE,1,2023-06-29,24.848102,92.377738,Synthetic incident record,SYNTHETIC
INC004310,R4599,FALLEN_TREE,1,2023-04-17,24.965952,92.85693,Synthetic incident record,SYNTHETIC
INC004311,R4600,ACCIDENT,4,2023-06-12,24.97658,92.861882,Synthetic incident record,SYNTHETIC
INC004312,R4601,FLOOD,4,2023-03-15,24.961141,92.881594,Synthetic incident record,SYNTHETIC
INC004313,R4601,LANDSLIDE,4,2023-04-28,24.970059,92.883604,Synthetic incident record,SYNTHETIC
INC004314,R4601,ACCIDENT,4,2023-04-10,24.969021,92.880343,Synthetic incident record,SYNTHETIC
INC004315,R4601,FLOOD,3,2023-08-28,24.97825,92.88407,Synthetic incident record,SYNTHETIC
INC004316,R4602,LANDSLIDE,1,2023-02-27,24.982669,92.871548,Synthetic incident record,SYNTHETIC
INC004317,R4606,LANDSLIDE,5,2023-04-22,24.974498,92.893084,Synthetic incident record,SYNTHETIC
INC004318,R4607,ACCIDENT,5,2023-09-09,24.978312,92.899608,Synthetic incident record,SYNTHETIC
INC004319,R4608,ACCIDENT,2,2023-01-28,24.957197,92.873931,Synthetic incident record,SYNTHETIC
INC004320,R4611,LANDSLIDE,1,2023-03-03,25.109694,92.875331,Synthetic incident record,SYNTHETIC
INC004321,R4614,ROAD_BLOCKAGE,2,2023-12-23,25.108606,92.852441,Synthetic incident record,SYNTHETIC
INC004322,R4615,FALLEN_TREE,1,2023-12-30,25.122692,92.847818,Synthetic incident record,SYNTHETIC
INC004323,R4615,FLOOD,1,2023-06-07,25.123599,92.85221,Synthetic incident record,SYNTHETIC
INC004324,R4615,LANDSLIDE,3,2023-12-11,25.118754,92.866281,Synthetic incident record,SYNTHETIC
INC004325,R4615,LANDSLIDE,5,2023-05-25,25.121169,92.852095,Synthetic incident record,SYNTHETIC
INC004326,R4616,ROAD_BLOCKAGE,2,2023-01-18,25.114277,92.8618,Synthetic incident record,SYNTHETIC
INC004327,R4620,ACCIDENT,3,2023-01-19,25.073017,92.806065,Synthetic incident record,SYNTHETIC
INC004328,R4620,LANDSLIDE,4,2023-12-06,25.08782,92.803818,Synthetic incident record,SYNTHETIC
INC004329,R4620,ROAD_BLOCKAGE,1,2023-04-13,25.087862,92.815569,Synthetic incident record,SYNTHETIC
INC004330,R4620,FLOOD,2,2023-04-22,25.080159,92.820147,Synthetic incident record,SYNTHETIC
INC004331,R4622,FLOOD,1,2023-03-15,24.86121,92.82235,Synthetic incident record,SYNTHETIC
INC004332,R4623,LANDSLIDE,5,2023-05-28,24.861902,92.813238,Synthetic incident record,SYNTHETIC
INC004333,R4624,FALLEN_TREE,2,2023-03-18,25.054024,92.795838,Synthetic incident record,SYNTHETIC
INC004334,R4625,ROAD_BLOCKAGE,5,2023-12-11,24.8334,92.722243,Synthetic incident record,SYNTHETIC
INC004335,R4627,ROAD_BLOCKAGE,3,2023-07-18,24.840927,92.711817,Synthetic incident record,SYNTHETIC
INC004336,R4628,FALLEN_TREE,3,2023-12-18,24.83088,92.712129,Synthetic incident record,SYNTHETIC
INC004337,R4629,FLOOD,1,2023-10-18,24.843684,92.709564,Synthetic incident record,SYNTHETIC
INC004338,R4630,ROAD_BLOCKAGE,3,2023-03-23,24.848948,92.709646,Synthetic incident record,SYNTHETIC
INC004339,R4631,LANDSLIDE,4,2023-05-11,24.832943,92.718004,Synthetic incident record,SYNTHETIC
INC004340,R4632,FLOOD,3,2023-04-08,24.830844,92.725267,Synthetic incident record,SYNTHETIC
INC004341,R4633,FLOOD,4,2023-01-27,24.831721,92.801582,Synthetic incident record,SYNTHETIC
INC004342,R4634,LANDSLIDE,5,2023-09-04,24.846088,92.800853,Synthetic incident record,SYNTHETIC
INC004343,R4638,ACCIDENT,1,2023-03-12,25.05739,92.806033,Synthetic incident record,SYNTHETIC
INC004344,R4639,ROAD_BLOCKAGE,5,2023-08-24,25.049046,92.804008,Synthetic incident record,SYNTHETIC
INC004345,R4640,FLOOD,2,2023-09-12,25.048625,92.791783,Synthetic incident record,SYNTHETIC
INC004346,R4641,ROAD_BLOCKAGE,3,2023-03-01,25.047539,92.787182,Synthetic incident record,SYNTHETIC
INC004347,R4641,FALLEN_TREE,3,2023-01-03,25.052898,92.796377,Synthetic incident record,SYNTHETIC
INC004348,R4641,ROAD_BLOCKAGE,3,2023-09-09,25.049843,92.787327,Synthetic incident record,SYNTHETIC
INC004349,R4642,FALLEN_TREE,4,2023-12-02,25.051199,92.796947,Synthetic incident record,SYNTHETIC
INC004350,R4643,LANDSLIDE,5,2023-12-24,25.035381,92.789575,Synthetic incident record,SYNTHETIC
INC004351,R4647,ACCIDENT,2,2023-04-24,25.04015,92.793246,Synthetic incident record,SYNTHETIC
INC004352,R4649,FLOOD,1,2023-08-30,25.039742,92.797032,Synthetic incident record,SYNTHETIC
INC004353,R4650,FLOOD,5,2023-02-24,25.05688,92.802032,Synthetic incident record,SYNTHETIC
INC004354,R4651,ROAD_BLOCKAGE,1,2023-06-18,25.045872,92.807922,Synthetic incident record,SYNTHETIC
INC004355,R4654,ACCIDENT,4,2023-02-17,25.062844,92.807781,Synthetic incident record,SYNTHETIC
INC004356,R4655,LANDSLIDE,2,2023-09-30,24.959003,92.609487,Synthetic incident record,SYNTHETIC
INC004357,R4655,FLOOD,2,2023-06-30,24.959913,92.618913,Synthetic incident record,SYNTHETIC
INC004358,R4655,ROAD_BLOCKAGE,5,2023-05-15,24.952757,92.612463,Synthetic incident record,SYNTHETIC
INC004359,R4658,ROAD_BLOCKAGE,5,2023-11-06,24.974636,92.749506,Synthetic incident record,SYNTHETIC
INC004360,R4659,ROAD_BLOCKAGE,5,2023-12-27,24.982864,92.757205,Synthetic incident record,SYNTHETIC
INC004361,R4660,LANDSLIDE,1,2023-07-15,24.980937,92.755895,Synthetic incident record,SYNTHETIC
INC004362,R4661,ACCIDENT,1,2023-10-24,24.966275,92.774598,Synthetic incident record,SYNTHETIC
INC004363,R4661,FALLEN_TREE,1,2023-12-18,24.971752,92.767324,Synthetic incident record,SYNTHETIC
INC004364,R4661,ACCIDENT,1,2023-08-22,24.977453,92.75754,Synthetic incident record,SYNTHETIC
INC004365,R4662,LANDSLIDE,4,2023-05-01,24.963283,92.774471,Synthetic incident record,SYNTHETIC
INC004366,R4663,ACCIDENT,5,2023-10-08,24.980584,92.770713,Synthetic incident record,SYNTHETIC
INC004367,R4663,LANDSLIDE,3,2023-02-03,24.962755,92.756658,Synthetic incident record,SYNTHETIC
INC004368,R4666,ACCIDENT,5,2023-11-28,24.962913,92.762511,Synthetic incident record,SYNTHETIC
INC004369,R4667,FALLEN_TREE,2,2023-07-12,24.968048,92.766688,Synthetic incident record,SYNTHETIC
INC004370,R4669,LANDSLIDE,4,2023-12-15,24.973362,92.755483,Synthetic incident record,SYNTHETIC
INC004371,R4669,ROAD_BLOCKAGE,4,2023-03-18,24.960898,92.774261,Synthetic incident record,SYNTHETIC
INC004372,R4669,FLOOD,1,2023-12-05,24.966019,92.772366,Synthetic incident record,SYNTHETIC
INC004373,R4670,LANDSLIDE,5,2023-02-11,24.971476,92.756396,Synthetic incident record,SYNTHETIC
INC004374,R4670,ACCIDENT,3,2023-04-02,24.965901,92.755172,Synthetic incident record,SYNTHETIC
INC004375,R4670,FLOOD,4,2023-08-28,24.977102,92.768246,Synthetic incident record,SYNTHETIC
INC004376,R4670,ROAD_BLOCKAGE,1,2023-06-19,24.971464,92.762175,Synthetic incident record,SYNTHETIC
INC004377,R4672,ROAD_BLOCKAGE,3,2023-11-13,24.959496,92.756201,Synthetic incident record,SYNTHETIC
INC004378,R4673,LANDSLIDE,4,2023-10-23,24.967354,92.753207,Synthetic incident record,SYNTHETIC
INC004379,R4674,ROAD_BLOCKAGE,3,2023-12-24,24.978639,92.754928,Synthetic incident record,SYNTHETIC
INC004380,R4675,LANDSLIDE,5,2023-05-28,24.988647,92.762183,Synthetic incident record,SYNTHETIC
INC004381,R4677,FALLEN_TREE,3,2023-05-30,24.962479,92.763615,Synthetic incident record,SYNTHETIC
INC004382,R4678,ACCIDENT,3,2023-10-21,24.997245,92.744067,Synthetic incident record,SYNTHETIC
INC004383,R4680,ROAD_BLOCKAGE,4,2023-06-26,24.986607,92.732147,Synthetic incident record,SYNTHETIC
INC004384,R4680,FALLEN_TREE,3,2023-05-27,24.99823,92.74715,Synthetic incident record,SYNTHETIC
INC004385,R4681,FALLEN_TREE,4,2023-08-27,24.98895,92.732867,Synthetic incident record,SYNTHETIC
INC004386,R4681,LANDSLIDE,2,2023-05-18,24.997121,92.749778,Synthetic incident record,SYNTHETIC
INC004387,R4681,ROAD_BLOCKAGE,2,2023-12-24,25.004777,92.748123,Synthetic incident record,SYNTHETIC
INC004388,R4684,ROAD_BLOCKAGE,2,2023-11-29,25.001051,92.743928,Synthetic incident record,SYNTHETIC
INC004389,R4684,ACCIDENT,4,2023-05-08,24.994451,92.735345,Synthetic incident record,SYNTHETIC
INC004390,R4684,FLOOD,1,2023-06-12,24.990981,92.735337,Synthetic incident record,SYNTHETIC
INC004391,R4684,FALLEN_TREE,1,2023-04-25,24.988805,92.735172,Synthetic incident record,SYNTHETIC
INC004392,R4685,FALLEN_TREE,2,2023-10-19,24.995137,92.734271,Synthetic incident record,SYNTHETIC
INC004393,R4685,FALLEN_TREE,4,2023-09-15,25.003706,92.749018,Synthetic incident record,SYNTHETIC
INC004394,R4686,LANDSLIDE,5,2023-08-25,24.989606,92.734627,Synthetic incident record,SYNTHETIC
INC004395,R4689,LANDSLIDE,4,2023-02-27,24.984517,92.740303,Synthetic incident record,SYNTHETIC
INC004396,R4691,FLOOD,3,2023-09-16,24.991265,92.75488,Synthetic incident record,SYNTHETIC
INC004397,R4691,FLOOD,5,2023-12-30,24.996481,92.742242,Synthetic incident record,SYNTHETIC
INC004398,R4693,FLOOD,5,2023-12-25,25.01033,92.749362,Synthetic incident record,SYNTHETIC
INC004399,R4695,LANDSLIDE,3,2023-02-09,25.007242,92.75136,Synthetic incident record,SYNTHETIC
INC004400,R4696,ROAD_BLOCKAGE,2,2023-01-13,24.98523,92.745636,Synthetic incident record,SYNTHETIC
INC004401,R4697,LANDSLIDE,2,2023-11-26,24.982153,92.748481,Synthetic incident record,SYNTHETIC
INC004402,R4699,ROAD_BLOCKAGE,1,2023-04-04,24.981204,92.752939,Synthetic incident record,SYNTHETIC
INC004403,R4700,FLOOD,3,2023-09-12,24.983977,92.747199,Synthetic incident record,SYNTHETIC
INC004404,R4701,FLOOD,1,2023-06-18,24.994189,92.761853,Synthetic incident record,SYNTHETIC
INC004405,R4701,ROAD_BLOCKAGE,2,2023-12-01,24.982582,92.760687,Synthetic incident record,SYNTHETIC
INC004406,R4701,LANDSLIDE,4,2023-05-31,24.990873,92.758418,Synthetic incident record,SYNTHETIC
INC004407,R4701,ROAD_BLOCKAGE,4,2023-12-13,24.983286,92.755503,Synthetic incident record,SYNTHETIC
INC004408,R4704,ROAD_BLOCKAGE,4,2023-05-10,24.979493,92.754299,Synthetic incident record,SYNTHETIC
INC004409,R4709,ACCIDENT,4,2023-09-22,24.986666,92.748068,Synthetic incident record,SYNTHETIC
INC004410,R4710,FLOOD,2,2023-02-23,24.98819,92.749481,Synthetic incident record,SYNTHETIC
INC004411,R4710,FALLEN_TREE,4,2023-11-02,24.98384,92.758477,Synthetic incident record,SYNTHETIC
INC004412,R4710,FLOOD,1,2023-06-08,24.984271,92.741549,Synthetic incident record,SYNTHETIC
INC004413,R4711,ACCIDENT,2,2023-07-24,24.986537,92.74996,Synthetic incident record,SYNTHETIC
INC004414,R4712,FLOOD,3,2023-10-25,24.985177,92.741496,Synthetic incident record,SYNTHETIC
INC004415,R4713,ACCIDENT,4,2023-04-07,24.988394,92.752449,Synthetic incident record,SYNTHETIC
INC004416,R4715,FLOOD,4,2023-11-12,24.992013,92.748733,Synthetic incident record,SYNTHETIC
INC004417,R4718,ROAD_BLOCKAGE,3,2023-03-08,24.983229,92.738706,Synthetic incident record,SYNTHETIC
INC004418,R4721,LANDSLIDE,1,2023-01-08,24.991858,92.76502,Synthetic incident record,SYNTHETIC
INC004419,R4722,FALLEN_TREE,4,2023-04-24,24.984961,92.748723,Synthetic incident record,SYNTHETIC
INC004420,R4723,LANDSLIDE,5,2023-11-03,24.981577,92.742461,Synthetic incident record,SYNTHETIC
INC004421,R4723,FLOOD,4,2023-04-09,24.991468,92.746468,Synthetic incident record,SYNTHETIC
INC004422,R4723,LANDSLIDE,3,2023-11-21,24.990762,92.750976,Synthetic incident record,SYNTHETIC
INC004423,R4723,ACCIDENT,2,2023-07-12,24.987446,92.755018,Synthetic incident record,SYNTHETIC
INC004424,R4725,FLOOD,5,2023-08-28,24.969757,92.764757,Synthetic incident record,SYNTHETIC
INC004425,R4726,FLOOD,5,2023-10-31,24.983259,92.76514,Synthetic incident record,SYNTHETIC
INC004426,R4728,FALLEN_TREE,2,2023-10-25,25.0247,92.768552,Synthetic incident record,SYNTHETIC
INC004427,R4728,FLOOD,1,2023-12-15,25.041761,92.780069,Synthetic incident record,SYNTHETIC
INC004428,R4728,FLOOD,2,2023-09-14,25.038358,92.769341,Synthetic incident record,SYNTHETIC
