node_id,latitude,longitude
N005262,2754867.01655,345566.698252
N005263,2755040.019432,345483.286576
N005264,2751386.564053,348080.401758
N005265,2751200.103769,348455.97409
N005266,2863464.672138,361278.138423
N005267,2780946.83931,359358.909869
N005268,2780514.135696,359919.504059
N005269,2779204.432765,359934.026015
N005270,2778760.08099,359501.443831
N005271,2779243.894062,359925.770256
N005272,2760259.249961,345431.859292
N005273,2760259.857091,345419.273071
N005274,2780706.774798,356541.897382
N005275,2780957.996282,359345.766589
N005276,2785416.180432,359760.765233
N005277,2766166.53471,424952.879181
N005278,2765343.742926,424940.250506
N005279,2757491.478482,350014.896267
N005280,2770591.306014,334227.58604
N005281,2770408.226513,334914.322279
N005282,2786175.03812,375365.424627
N005283,2784541.825007,356290.118226
N005284,2781492.134473,356919.887729
N005285,2781482.835895,356921.453431
N005286,2781297.872264,356362.535611
N005287,2781676.559117,358517.230237
N005288,2778303.49583,359483.992342
N005289,2760830.103028,387189.841534
N005290,2760853.089554,387178.339271
N005291,2776406.683421,353792.105378
N005292,2776415.559945,353816.478447
N005293,2755881.37739,369906.6248
N005294,2755190.240361,369826.107823
N005295,2743613.719796,390203.862359
N005296,2740946.166744,389974.725146
N005297,2774602.563341,335385.82308
N005298,2774654.73424,335386.160621
N005299,2775166.022689,335390.18768
N005300,2775186.563567,335382.587158
N005301,2758362.594284,367005.574896
N005302,2757855.602063,366998.94383
N005303,2764278.88245,445216.163904
N005304,2746540.300422,479401.427678
N005305,2746768.072632,479117.066027
N005306,2757702.06675,346111.665707
N005307,2757712.919517,346111.878303
N005308,2757751.921581,346118.699149
N005309,2758064.693264,346230.420552
N005310,2758095.085564,346262.243566
N005311,2758705.205056,346410.173888
N005312,2763435.338698,365733.278861
N005313,2758957.417769,363346.549415
N005314,2758967.961694,363304.340868
N005315,2762988.457705,349680.553694
N005316,2761243.492783,350748.302013
N005317,2764683.852418,371864.855437
N005318,2764598.110744,372487.961678
N005319,2767671.670448,361619.690023
N005320,2768023.0166,362762.856964
N005321,2767670.693598,361588.181803
N005322,2748832.240706,371286.689061
N005323,2750440.577885,371796.817226
N005324,2770718.401683,333438.267225
N005325,2770117.439281,366007.985623
N005326,2771014.049931,368119.247265
N005327,2771175.525571,368138.61552
N005328,2772249.385389,368932.559582
N005329,2751091.049427,392461.232132
N005330,2751906.996806,392956.162368
N005331,2752655.149872,393157.156849
N005332,2752559.086228,393335.834249
N005333,2752516.611771,394111.560821
N005334,2752531.455726,393415.750082
N005335,2759225.887955,360171.741104
N005336,2759227.86442,360070.259455
N005337,2759507.139364,358932.563895
N005338,2766426.656719,384729.956518
N005339,2769994.143731,384957.633389
N005340,2770037.707828,384974.052968
N005341,2768996.306101,356172.248923
N005342,2752891.548178,339936.884356
N005343,2752935.17179,339754.997875
N005344,2761249.383254,354832.760519
N005345,2761201.750582,354802.872234
N005346,2761165.465856,354783.938647
N005347,2760019.559781,354297.12427
N005348,2757709.211692,353236.754381
N005349,2772021.424188,353816.283522
N005350,2771376.867572,353938.742494
N005351,2772165.877644,363340.297425
N005352,2773386.106124,362573.217991
N005353,2767464.864848,359807.098436
N005354,2773397.193057,362563.352594
N005355,2773409.699333,362552.23042
N005356,2773418.148588,362544.719256
N005357,2773437.489224,362526.967534
N005358,2773471.49221,362495.179906
N005359,2785275.35681,329704.773389
N005360,2785828.498966,327618.109564
N005361,2765009.026193,350211.960139
N005362,2764195.348884,350423.944034
N005363,2767659.353143,349113.658326
N005364,2766447.718266,347059.906962
N005365,2769647.950917,333666.035018
N005366,2763624.539902,350219.37195
N005367,2763599.522082,350201.783656
N005368,2763909.180912,350406.16803
N005369,2765374.24184,349948.278085
N005370,2765356.104242,349954.81231
N005371,2765757.612409,349768.805495
N005372,2765023.151949,350200.545995
N005373,2763946.880112,350428.962187
N005374,2763023.61401,349716.953542
N005375,2773986.446479,341083.122853
N005376,2774020.736551,341104.446713
N005377,2773837.603882,340719.447433
N005378,2773836.908089,340693.672144
N005379,2766219.51981,370200.277952
N005380,2764664.271737,371856.475667
N005381,2764141.930821,379258.532477
N005382,2766147.270732,382687.210426
N005383,2765277.986849,424622.030225
N005384,2777817.782039,340954.354706
N005385,2775898.691961,335372.498761
N005386,2775946.329108,335374.012623
N005387,2776189.919699,335379.831541
N005388,2777074.38327,335355.904699
N005389,2761309.78683,335426.555408
N005390,2775125.74149,373389.8114
N005391,2775185.142564,373954.588857
N005392,2748557.420162,350284.068181
N005393,2748465.52694,350318.060232
N005394,2748375.524384,350351.355704
N005395,2748293.640298,350381.647004
N005396,2770816.123773,398727.467074
N005397,2770386.623753,398620.507177
N005398,2744865.817007,374244.012196
N005399,2776931.716843,353813.385772
N005400,2757467.41702,333299.367001
N005401,2778559.995832,329846.383965
N005402,2776870.5868,328706.958564
N005403,2757357.204871,419969.889704
N005404,2756592.457999,416733.838967
N005405,2756601.134039,416769.508486
N005406,2771066.979468,354615.276697
N005407,2781685.364175,356981.931706
N005408,2775517.513764,388583.391062
N005409,2775544.419032,388600.514179
N005410,2774997.614818,388472.684059
N005411,2773825.210913,387026.667688
N005412,2774966.751762,388442.537151
N005413,2772748.353071,385957.345742
N005414,2776080.853445,389783.134969
N005415,2776047.016439,389611.175029
N005416,2748572.312245,350278.469033
N005417,2751976.404971,420012.737858
N005418,2751939.921866,420000.474389
N005419,2769655.278273,384890.606859
N005420,2769592.521898,384889.855888
N005421,2774156.185182,342008.183595
N005422,2773101.821157,345041.489759
N005423,2772960.776575,345299.233638
N005424,2772947.681165,345319.959944
N005425,2772995.562318,345749.701542
N005426,2773010.645075,345760.829079
N005427,2773091.044586,349414.853978
N005428,2773054.717876,349463.566294
N005429,2772968.048661,349561.381892
N005430,2772949.500706,349578.954304
N005431,2772906.310015,349620.368045
N005432,2772893.131978,349632.127935
N005433,2771273.239069,353713.007136
N005434,2779671.595307,353032.69319
N005435,2756174.741587,415603.524809
N005436,2752054.235837,421524.831193
N005437,2751081.412006,424802.717533
N005438,2749388.253178,426593.246443
N005439,2751263.323816,423639.590221
N005440,2750981.995962,424092.288076
N005441,2751340.550401,424629.813785
N005442,2751286.521909,424644.024333
N005443,2754556.545477,393714.299025
N005444,2753513.261244,394276.241914
N005445,2754522.01554,393957.892086
N005446,2754939.726425,393877.606262
N005447,2763525.041417,429865.812968
N005448,2752631.282177,393177.367487
N005449,2752617.503017,393134.912526
N005450,2752475.800073,395705.967101
N005451,2751225.012128,395677.0958
N005452,2750940.822824,395663.443742
N005453,2752476.734034,395689.41686
N005454,2752496.161241,395702.222114
N005455,2752484.150486,395446.32595
N005456,2752509.429998,394419.074624
N005457,2752519.393624,394419.524896
N005458,2752494.658582,395446.537166
N005459,2752526.441552,393361.129362
N005460,2752550.100257,393363.54539
N005461,2752540.61831,393415.245274
N005462,2752550.983261,393326.800714
N005463,2752690.60087,393174.100636
N005464,2752639.94975,393187.839943
N005465,2752539.290181,393323.729883
N005466,2752644.848355,393151.73282
N005467,2751902.873008,392965.222629
N005468,2750868.573249,392370.421996
N005469,2752521.279843,394315.255338
N005470,2751985.299719,393015.22508
N005471,2751990.23196,393006.161047
N005472,2752528.07607,393327.441298
N005473,2752518.952037,393344.392642
N005474,2752482.972411,395531.396813
N005475,2752493.059415,395533.099874
N005476,2752494.002735,395690.406519
N005477,2752868.231391,330428.166317
N005478,2771028.834755,378671.808993
N005479,2771068.706452,378644.368017
N005480,2770774.865091,378837.649145
N005481,2771294.765781,378441.573071
N005482,2771561.864606,378265.896331
N005483,2771271.729134,378468.910685
N005484,2771628.605919,378228.558296
N005485,2772393.268128,377713.039858
N005486,2770697.310716,378890.585623
N005487,2782369.493289,409869.434237
N005488,2875676.534142,413126.888332
N005489,2750777.024171,384547.112902
N005490,2778187.71226,411205.875593
N005491,2777775.65553,388979.158498
N005492,2812755.312741,418680.241768
N005493,2813929.930567,418919.901328
N005494,2814219.877352,419237.01519
N005495,2815038.977633,419316.214788
N005496,2744225.6803,485923.327412
N005497,2775977.826983,396853.682006
N005498,2775181.308931,397228.663463
N005499,2774482.16666,374837.314032
N005500,2774437.868959,374893.504038
N005501,2774010.319271,375314.063641
N005502,2754176.653415,400774.839109
N005503,2756594.446097,400306.365136
N005504,2765149.850718,383337.745944
N005505,2767424.457392,381937.482981
N005506,2767473.178299,381906.58959
N005507,2892464.113406,378988.459371
N005508,2892376.301917,379086.418263
N005509,2753050.966998,384974.977878
N005510,2744246.865163,375593.316662
N005511,2744761.238884,376231.204363
N005512,2744238.861289,375573.279335
N005513,2891606.386775,379929.312779
N005514,2751831.805469,386393.621037
N005515,2751843.365221,386338.938493
N005516,2748866.9452,371292.046036
N005517,2755809.588337,380034.362377
N005518,2755783.617717,379969.655288
N005519,2753357.066561,385433.799055
N005520,2753365.453829,385420.079943
N005521,2754257.491807,385110.944587
N005522,2754259.530339,385106.880747
N005523,2753666.586451,386720.735067
N005524,2753655.191533,386707.165664
N005525,2753108.752001,386864.091837
N005526,2752769.911733,386979.327949
N005527,2776106.639646,389925.117104
N005528,2774805.128771,390408.484106
N005529,2762148.204675,377801.429032
N005530,2760205.156539,378794.549154
N005531,2744474.834186,373927.903367
N005532,2744086.032469,374808.221311
N005533,2750001.587938,383429.56289
N005534,2750007.425778,383446.405807
N005535,2763177.396828,390130.7576
N005536,2762074.079178,386837.104081
N005537,2763069.308643,389076.909469
N005538,2763103.339393,389496.319687
N005539,2754276.149526,385746.332726
N005540,2763155.736103,438832.828833
N005541,2761268.943661,425430.171414
N005542,2760141.902266,424076.892298
N005543,2760229.108327,440927.635992
N005544,2760035.04374,441180.88609
N005545,2759388.010843,442155.694633
N005546,2759375.941647,442173.896698
N005547,2760010.556704,441217.921365
N005548,2750894.967768,442505.21586
N005549,2750395.862011,440921.355512
N005550,2750393.585911,440894.402903
N005551,2750340.120008,440530.367643
N005552,2750424.590155,439126.411612
N005553,2750408.670438,439088.04327
N005554,2750519.087789,439468.234916
N005555,2750515.233775,439501.090664
N005556,2750486.727036,439797.486897
N005557,2750326.026931,440483.522721
N005558,2750483.080489,439831.192288
N005559,2751672.266778,445292.918244
N005560,2751478.777732,443414.069779
N005561,2751667.037728,445332.544964
N005562,2751664.952444,445350.153307
N005563,2763701.576256,391100.023736
N005564,2761511.18489,386780.733658
N005565,2760991.142515,387109.246866
N005566,2760971.503294,387119.070206
N005567,2762044.864309,384881.820863
N005568,2743821.474141,408166.811796
N005569,2765365.041452,394340.31672
N005570,2744136.301098,390207.33227
N005571,2744115.498917,390116.019058
N005572,2766439.323078,384757.968348
N005573,2767992.670504,384924.952516
N005574,2748594.109906,406252.33012
N005575,2747370.495999,407146.177801
N005576,2748350.843208,406376.397695
N005577,2748362.050523,406373.088779
N005578,2754162.172194,400766.613615
N005579,2752989.474708,400783.886145
N005580,2756633.727701,400275.768047
N005581,2756640.282034,400225.705093
N005582,2768172.263074,384935.617432
N005583,2768246.280585,384941.881554
N005584,2746314.656908,398756.980234
N005585,2748480.820216,394100.545796
N005586,2747831.106395,415152.697831
N005587,2747135.695768,415235.028932
N005588,2768551.503667,399812.380796
N005589,2755368.660536,424228.180251
N005590,2756310.639363,426614.219085
N005591,2755355.251037,424165.845575
N005592,2753493.123418,418696.810876
N005593,2751002.623626,395659.830641
N005594,2751012.929175,391993.202803
N005595,2891915.57441,379600.606655
N005596,2776764.371411,396245.524587
N005597,2781432.833498,400465.82762
N005598,2764645.680924,371845.288884
N005599,2764554.662451,371902.003674
N005600,2764443.815622,371936.588779
N005601,2764035.590694,374921.489286
N005602,2768128.936076,381219.772459
N005603,2770180.195314,379267.722377
N005604,2765181.81684,383315.278484
N005605,2761535.34945,384027.931619
N005606,2761523.412058,383237.522573
N005607,2761527.562656,383224.826982
N005608,2752899.089142,382691.024228
N005609,2771985.815734,378018.406345
N005610,2772339.097933,377752.604326
N005611,2771934.331456,378057.452478
N005612,2773284.266262,377318.426755
N005613,2772902.212062,371985.669818
N005614,2773124.315809,372462.89251
N005615,2773127.421472,372489.654325
N005616,2772598.818805,370063.261697
N005617,2772388.311319,369394.244425
N005618,2772384.460762,369374.181827
N005619,2772345.179641,369164.508326
N005620,2772318.488308,369058.170789
N005621,2772324.570459,369081.089913
N005622,2772334.374905,369140.868044
N005623,2748518.973596,415472.401599
N005624,2748975.191698,416366.817013
N005625,2750866.136103,418139.936641
N005626,2751396.502689,418533.771657
N005627,2751434.058241,418561.087866
N005628,2754271.459299,413584.570316
N005629,2754257.435184,413543.031012
N005630,2754409.691078,413975.301742
N005631,2755389.194658,414881.556586
N005632,2754904.35218,414482.746421
N005633,2754869.467817,414454.522816
N005634,2754414.05435,413936.373178
N005635,2754430.052486,413963.490973
N005636,2752605.255336,407383.319666
N005637,2752507.496714,406311.954525
N005638,2752605.397025,407401.745909
N005639,2752610.921376,407581.419449
N005640,2752611.413002,407589.009034
N005641,2755046.385059,406136.170196
N005642,2754881.769777,408694.373105
N005643,2754879.22707,408707.051744
N005644,2755885.841243,410656.929817
N005645,2745086.683399,459445.111247
N005646,2745100.029263,459444.06916
N005647,2746077.001002,459360.886839
N005648,2893890.435125,376664.897793
N005649,2896936.94998,374384.594613
N005650,2743491.592157,461344.554718
N005651,2743837.213585,459576.444704
N005652,2748209.769259,455451.432252
N005653,2748800.853895,455702.448442
N005654,2745346.506166,441989.944354
N005655,2745347.450736,442055.000511
N005656,2744436.304147,450382.114606
N005657,2744040.192952,451771.178779
N005658,2744468.647156,449889.176834
N005659,2744125.231654,444688.218487
N005660,2744451.187941,450347.785902
N005661,2749656.618613,456012.89527
N005662,2889979.221628,400475.204815
N005663,2889344.962371,400160.15993
N005664,2900835.853774,362559.445173
N005665,2888565.831731,378851.813915
N005666,2888804.800326,383534.781083
N005667,2888847.695071,383497.074404
N005668,2888778.740025,383540.577977
N005669,2888689.262285,383671.750787
N005670,2888799.75121,383563.036422
N005671,2888780.373052,383567.283126
N005672,2888859.817245,383497.852939
N005673,2888695.749187,383677.168911
N005674,2888067.431892,351409.023193
N005675,2891614.85421,363014.783834
N005676,2891617.334071,362968.684704
N005677,2891607.408373,362961.330813
N005678,2891496.776843,362651.473137
N005679,2891270.075243,362471.801171
N005680,2891262.272531,362482.647837
N005681,2887261.201916,387909.099807
N005682,2889551.156349,393799.013311
N005683,2887810.508869,412741.475992
N005684,2889166.907503,410000.542727
N005685,2887797.024285,412740.615616
N005686,2889155.019882,410002.600266
N005687,2888730.096293,407389.397702
N005688,2888798.705248,408531.961177
N005689,2888809.590432,408527.588032
N005690,2888742.798275,407392.817871
N005691,2889655.939844,397345.099629
N005692,2889618.879726,397339.317727
N005693,2895559.873595,372955.109954
N005694,2896073.000109,373483.424202
N005695,2894749.250045,376982.498023
N005696,2896210.342618,377510.716182
N005697,2894563.748588,376893.97471
N005698,2894695.743675,376962.998745
N005699,2894591.639258,376919.858968
N005700,2895477.675394,378048.304675
N005701,2894924.281896,383013.541856
N005702,2895055.633316,382942.168944
N005703,2894892.572947,383032.727393
N005704,2892970.927226,369659.656222
N005705,2898012.113714,349780.398291
N005706,2888097.36715,351444.782949
N005707,2888115.8481,351497.975828
N005708,2888059.948276,351403.706567
N005709,2888130.913574,351533.025528
N005710,2888062.182568,351395.28012
N005711,2893816.68375,367222.932333
N005712,2885683.376975,357782.946969
N005713,2893232.684468,378454.650461
N005714,2888570.572247,379177.166204
N005715,2896670.672902,367233.132034
N005716,2898144.715365,380062.340265
N005717,2898629.391891,379978.857776
N005718,2889103.572237,372046.499161
N005719,2890656.484107,442241.350588
N005720,2893430.889595,435390.067617
N005721,2896356.761263,460883.156555
N005722,2894818.114623,470729.560773
N005723,2894820.46778,470692.850927
N005724,2895029.077766,469758.679005
N005725,2895140.877224,468818.147961
N005726,2897032.854231,474748.566646
N005727,2893937.365109,368953.576557
N005728,2888803.459886,464519.803308
N005729,2896951.235451,466123.498697
N005730,2897493.591065,466043.986426
N005731,2897526.928602,466034.691981
N005732,2898446.758837,465922.420765
N005733,2892910.370163,396949.792696
N005734,2893962.029459,393597.19655
N005735,2891115.578676,355228.12868
N005736,2890815.153636,354674.703618
N005737,2891548.134655,356062.215766
N005738,2894351.190522,474578.763833
N005739,2894334.358786,474600.446909
N005740,2901255.639966,474216.070514
N005741,2896858.456885,473713.22392
N005742,2896862.47931,473701.17217
N005743,2901260.681755,474203.575279
N005744,2894329.854952,474587.296546
N005745,2894346.950388,474566.6933
N005746,2890956.109298,481734.335004
N005747,2891060.624001,480997.973901
N005748,2890944.640507,481731.110136
N005749,2891047.722028,480997.985031
N005750,2891072.417619,480960.725941
N005751,2891196.198898,480564.09855
N005752,2891061.493252,480956.421641
N005753,2891183.664026,480563.010243
N005754,2891205.04453,480536.503015
N005755,2891927.82359,477630.867124
N005756,2891194.920891,480530.050473
N005757,2891919.310413,477622.54629
N005758,2891948.661002,477608.123517
N005759,2892891.92538,476682.594414
N005760,2892883.550022,476671.865094
N005761,2891940.147856,477599.792686
N005762,2893677.198716,395432.596268
N005763,2893874.325433,395493.288599
N005764,2893884.542776,395495.439949
N005765,2894509.47871,396108.06376
N005766,2894519.818576,396114.293597
N005767,2894679.779577,396285.34127
N005768,2892901.702151,396954.772174
N005769,2898322.808952,397257.857012
N005770,2897560.042458,348562.222524
N005771,2897347.55831,350081.143746
N005772,2897661.987377,409777.360159
N005773,2899443.0635,410170.992692
N005774,2897495.307979,408361.457832
N005775,2897493.195195,408367.33851
N005776,2889549.891865,393811.441984
N005777,2889562.130765,393812.871776
N005778,2898123.907366,349721.075802
N005779,2898039.113004,349765.968854
N005780,2897649.588816,409757.309098
N005781,2889250.313465,351828.843497
N005782,2888705.569445,351159.260951
N005783,2888791.017387,351178.541385
N005784,2889001.323147,396703.326817
N005785,2888181.760271,396688.181466
N005786,2887890.023623,340895.798618
N005787,2887695.285891,335587.430104
N005788,2889499.537264,400387.683255
N005789,2889484.686721,400397.458553
N005790,2893119.556961,476472.549043
N005791,2892628.569414,476999.278786
N005792,2892623.553011,476986.526449
N005793,2893129.252262,476445.38161
N005794,2895283.000355,473918.532603
N005795,2895301.81583,473907.778154
N005796,2895276.537471,473905.139185
N005797,2895295.571537,473895.834151
N005798,2888663.109045,407927.867133
N005799,2888652.47567,407923.232189
N005800,2892553.380096,465366.480043
N005801,2896857.111732,370290.047914
N005802,2886773.931352,338057.051046
N005803,2883605.36328,338045.914851
N005804,2887569.284948,342529.547746
N005805,2891375.439693,355759.228102
N005806,2888978.872238,342001.563296
N005807,2888424.644334,342202.618044
N005808,2886702.137875,342591.37013
N005809,2886659.757597,342599.971515
N005810,2886652.148478,342602.560608
N005811,2886598.623804,342630.354995
N005812,2886692.634977,342592.985958
N005813,2889870.795929,354210.507201
N005814,2895303.723618,374909.663666
N005815,2894978.89074,374745.650632
N005816,2894980.907245,374734.124912
N005817,2795761.680844,372395.602684
N005818,2888605.691049,375827.291655
N005819,2888629.156417,374981.068391
N005820,2889531.175445,369678.718471
N005821,2889154.913458,371917.238451
N005822,2889132.623921,371779.092802
N005823,2889115.466805,371902.639503
N005824,2892588.038217,374128.989175
N005825,2882003.344252,356270.346614
N005826,2878668.125395,356483.112089
N005827,2888461.333966,366461.955786
N005828,2894743.421416,376725.787798
N005829,2828514.383496,388867.427257
N005830,2888642.731308,374911.344003
N005831,2888621.013045,375447.982389
N005832,2888639.632388,375011.371095
N005833,2888652.687089,375009.616343
N005834,2828729.359887,390325.713675
N005835,2896863.868927,375145.728023
N005836,2888673.267224,374959.010639
N005837,2894299.745256,376812.281364
N005838,2797061.00228,410180.747744
N005839,2885443.897278,361152.054605
N005840,2885391.459646,361149.555152
N005841,2884776.13409,347060.954301
N005842,2885152.158035,346364.900411
N005843,2885003.816953,346390.295223
N005844,2778833.635062,374112.066725
N005845,2747903.823219,430255.431393
N005846,2747760.788077,425612.410477
N005847,2746708.480365,424605.660881
N005848,2888614.2563,378846.314361
N005849,2784141.658479,373425.041811
N005850,2755027.629931,387059.595883
N005851,2759718.488943,378919.908009
N005852,2888567.128984,379082.758993
N005853,2744636.57093,496714.965424
N005854,2888802.547689,373456.77307
N005855,2894035.66943,370549.355406
N005856,2893989.773379,370126.843395
N005857,2828767.033598,387170.471555
N005858,2829594.928995,386845.5604
N005859,2824056.309734,380678.413442
N005860,2823008.286934,380499.654522
N005861,2843557.299005,397138.32699
N005862,2747125.767898,478969.369927
N005863,2775901.609727,483507.462929
N005864,2775941.830942,483550.021122
N005865,2889904.578723,425390.964817
N005866,2876035.30734,485367.798243
N005867,2893956.164864,369452.820051
N005868,2889707.55749,374887.440748
N005869,2889690.363099,375052.523401
N005870,2889688.581438,375061.566178
N005871,2890795.917973,380822.358514
N005872,2890804.337582,380834.324211
N005873,2889608.707401,377920.963009
N005874,2889875.463272,374969.503513
N005875,2889899.232485,374875.294604
N005876,2890073.842852,377947.176916
N005877,2890823.340867,380891.671199
N005878,2894969.426033,374730.065772
N005879,2894982.212834,374738.87553
N005880,2894969.01802,374747.094734
N005881,2894975.411359,374729.693707
N005882,2894975.004489,374747.752243
N005883,2894930.88374,374715.599687
N005884,2894924.407895,374728.921658
N005885,2894416.483608,374727.519491
N005886,2894963.79175,374739.977252
N005887,2894951.031849,374736.415562
N005888,2894420.266079,374721.248346
N005889,2894417.685725,374726.921317
N005890,2894407.653508,374720.786784
N005891,2894414.273609,374715.472668
N005892,2895294.238497,374899.626659
N005893,2894511.81526,374728.609175
N005894,2894503.347287,374723.379437
N005895,2892807.073796,378601.03833
N005896,2892338.908013,378721.235425
N005897,2892335.507525,378705.787269
N005898,2892823.978952,378584.280837
N005899,2892827.047546,378605.593778
N005900,2892839.956711,378592.088077
N005901,2889311.766314,370400.549721
N005902,2889152.509968,371495.896085
N005903,2889152.885193,371522.961017
N005904,2889135.774871,371524.782167
N005905,2889125.97622,371782.59746
N005906,2888672.996045,374952.647613
N005907,2888789.694802,373515.221839
N005908,2888797.447207,373484.625245
N005909,2889118.080024,372047.981882
N005910,2888978.186949,372645.0891
N005911,2891727.360062,379160.595753
N005912,2891685.455113,379061.784288
N005913,2892189.427151,379281.13572
N005914,2894127.785188,435402.829404
N005915,2754440.458215,413974.706557
N005916,2895934.576017,374236.846878
N005917,2888838.441951,380627.708485
N005918,2888743.775765,383588.266177
N005919,2888734.595189,383584.313963
N005920,2889465.098568,382535.961598
N005921,2881241.022727,386807.665772
N005922,2892600.146962,378833.175867
N005923,2892543.363955,378899.919639
N005924,2752290.549893,386418.716251
N005925,2888602.522034,379253.156785
N005926,2888620.311776,379280.613224
N005927,2888575.829719,379275.490367
N005928,2888591.125793,379252.941047
N005929,2888569.309245,379142.592568
N005930,2882852.39254,459404.477197
N005931,2882655.036907,460254.374352
N005932,2893964.233418,369453.510964
N005933,2893963.736956,369469.840831
N005934,2894519.100686,371650.703977
N005935,2893959.740535,369686.892266
N005936,2893967.15232,369681.278435
N005937,2893957.654809,369688.310884
N005938,2893962.886559,369710.07652
N005939,2894225.476048,369537.099951
N005940,2893964.021762,369674.219241
N005941,2892560.95602,425107.712834
N005942,2892674.640776,424713.935381
N005943,2892232.727742,424631.47599
N005944,2892708.683249,425265.167415
N005945,2892051.135826,420328.841171
N005946,2892545.116945,420380.230357
N005947,2892794.190922,420462.722629
N005948,2893600.635785,420627.073327
N005949,2893118.720083,420227.785008
N005950,2893099.64425,420324.005126
N005951,2891652.80708,419852.006756
N005952,2892611.118884,419999.449486
N005953,2892473.625928,419884.308019
N005954,2891714.963452,426914.887239
N005955,2897092.898101,374327.268879
N005956,2888589.357654,377745.599221
N005957,2888603.707856,376739.752486
N005958,2888573.818485,377645.197094
N005959,2888557.078528,377762.167061
N005960,2888557.37296,377642.422322
N005961,2888585.953206,376741.884483
N005962,2890579.89239,379581.707128
N005963,2895476.241593,372842.901162
N005964,2900767.987978,370082.595462
N005965,2895226.169991,372498.457389
N005966,2896030.124815,373493.121187
N005967,2895480.819214,373141.482194
N005968,2895467.942971,373111.32979
N005969,2894644.018361,378028.437559
N005970,2895914.596139,377665.365283
N005971,2895905.374147,377674.203863
N005972,2894646.21347,378042.39251
N005973,2895972.100407,377656.861979
N005974,2895619.655996,377753.451313
N005975,2895488.362842,378035.551159
N005976,2895485.800788,378032.358578
N005977,2895598.278165,377758.037657
N005978,2894626.767932,378047.657643
N005979,2894628.072795,378032.566025
N005980,2898089.122631,379194.565123
N005981,2896761.747564,375756.043884
N005982,2896766.873221,375730.927067
N005983,2895618.081871,377742.991505
N005984,2895592.300355,377749.395462
N005985,2897351.748161,375060.438363
N005986,2897144.475321,374427.800307
N005987,2890588.547278,375975.954995
N005988,2887380.187215,359557.610875
N005989,2890580.623213,385013.071098
N005990,2889750.117609,419246.977041
N005991,2893072.191658,420227.699197
N005992,2893136.926952,420163.135716
N005993,2868279.355586,470121.129624
N005994,2875846.11038,484940.078385
N005995,2874227.795259,488104.074973
N005996,2875031.011992,487028.553188
N005997,2876379.538114,486733.62533
N005998,2877311.643608,486565.750535
N005999,2880566.565358,488491.226843
N006000,2877987.504799,487217.047604
N006001,2878035.696959,487243.550599
N006002,2883264.111613,489734.361778
N006003,2882506.684532,490105.350686
N006004,2882821.423737,489942.861728
N006005,2882402.324705,490170.588759
N006006,2882381.507896,490181.03585
N006007,2882373.443692,490168.966572
N006008,2882397.805564,490156.901739
N006009,2883817.073111,489441.981561
N006010,2883792.417688,489460.104453
N006011,2883783.212051,489449.78538
N006012,2883808.278015,489430.712679
N006013,2889154.71728,485723.001355
N006014,2889150.164253,485744.450948
N006015,2889794.186112,484504.070772
N006016,2889136.894491,485746.645853
N006017,2889142.174373,485718.808642
N006018,2889785.256901,484497.362146
N006019,2888525.657595,487477.211972
N006020,2888513.228331,487457.943942
N006021,2892872.251497,476673.164103
N006022,2892892.55149,476697.807415
N006023,2892865.389044,476689.523073
N006024,2892878.032967,476697.581479
N006025,2885639.948514,488045.185745
N006026,2885650.748376,488054.865804
N006027,2885256.98944,488402.690694
N006028,2885249.866304,488392.743896
N006029,2885231.179398,488409.888066
N006030,2884704.35648,488786.202629
N006031,2885235.519654,488423.422565
N006032,2884709.928416,488797.3884
N006033,2883135.716438,495940.424121
N006034,2883556.59451,497695.159958
N006035,2892874.135467,497052.488875
N006036,2892902.137876,497027.029095
N006037,2894027.880713,496228.091204
N006038,2881173.566764,490748.150084
N006039,2881180.335053,490761.249559
N006040,2887156.670822,500622.905998
N006041,2883563.937007,497694.491139
N006042,2884502.441159,497649.352525
N006043,2881256.925637,496675.296889
N006044,2883015.00973,497566.146497
N006045,2880558.982571,488487.578681
N006046,2882491.148013,498805.295089
N006047,2882486.651264,498810.956124
N006048,2884720.207601,497924.194985
N006049,2884719.298481,497930.555377
N006050,2884508.454672,497648.993573
N006051,2884701.085375,488803.881371
N006052,2884694.90425,488792.795081
N006053,2885244.443693,499419.794434
N006054,2881611.250893,500158.040989
N006055,2776092.48697,483765.510844
N006056,2776090.032922,483697.136558
N006057,2776074.274895,483670.307538
N006058,2889423.663462,370018.122559
N006059,2889360.021591,381825.456095
N006060,2890986.899905,380619.097107
N006061,2890992.281276,380627.765334
N006062,2892846.646093,378585.102494
N006063,2892837.258281,378571.468426
N006064,2896576.096799,377582.691249
N006065,2896577.744077,377563.07766
N006066,2777098.14205,493544.207579
N006067,2805739.087839,480386.144439
N006068,2784681.404263,481748.802
N006069,2801184.661432,481650.128279
N006070,2805382.057418,481200.455056
N006071,2823545.142565,463401.483284
N006072,2823625.341039,463356.519399
N006073,2759597.519484,501016.43669
N006074,2759035.099922,499640.38423
N006075,2866620.48408,495752.368497
N006076,2866439.492498,495502.009228
N006077,2866379.006328,495596.038232
N006078,2866481.02976,495349.478007
N006079,2866447.665593,495468.923041
N006080,2866429.929154,495520.353138
N006081,2866472.592203,495377.957131
N006082,2868010.529256,495346.825586
N006083,2808244.031446,326121.011623
